payment_id,payment_type,payment_amount,payment_date
948,cash,400,2019-12-16
949,cash,2300,2017-12-29
950,cash,1200,2018-06-03
951,cash,500,2017-01-22
952,cash,2100,2018-10-25
953,cash,800,2016-11-15
954,cash,900,2013-01-06
955,cash,700,2018-10-29
956,cash,2500,2019-04-20
957,cash,800,2016-02-21
958,cash,1300,2017-10-28
959,cash,1400,2015-07-14
960,cash,2500,2017-07-27
961,cash,700,2019-07-07
962,cash,1600,2018-08-17
963,cash,2100,2018-09-10
964,cash,1700,2019-07-09
965,cash,1100,2019-09-09
966,cash,1800,2015-05-10
967,cash,1200,2017-11-28
968,cash,1800,2015-12-05
969,cash,500,2019-10-06
970,cash,300,2013-01-12
971,cash,500,2012-09-26
972,cash,1500,2019-01-20
973,cash,500,2016-10-30
974,cash,1000,2019-12-31
975,cash,500,2014-08-31
976,cash,2400,2012-12-09
977,cash,300,2019-01-08
978,cash,1600,2018-03-26
979,cash,1000,2016-08-10
980,cash,400,2018-06-22
981,cash,2500,2019-02-27
982,cash,1100,2019-09-07
983,cash,1200,2019-05-04
984,cash,300,2018-07-08
985,cash,1800,2019-09-24
986,cash,2200,2010-08-11
987,cash,1800,2018-10-11
988,cash,2300,2015-12-16
989,cash,300,2019-12-01
990,cash,800,2015-08-02
991,cash,700,2019-08-27
992,cash,2500,2018-04-14
993,cash,1200,2012-07-16
994,cash,1700,2019-03-06
995,cash,1200,2019-10-01
996,cash,1600,2015-03-19
997,cash,500,2019-02-20
998,cash,600,2016-02-18
999,cash,1900,2019-10-31
1000,cash,1700,2019-11-25
1001,cash,500,2017-11-17
1002,cash,400,2018-10-25
1003,cash,1300,2018-11-05
1004,cash,600,2018-04-12
1005,cash,1600,2017-04-15
1006,cash,1600,2018-02-22
1007,cash,2200,2017-07-09
1008,cash,1700,2016-08-16
1009,cash,600,2017-03-08
1010,cash,400,2016-12-17
1011,cash,1500,2017-06-14
1012,cash,1200,2014-08-20
1013,cash,1100,2019-04-03
1014,cash,1300,2016-01-18
1015,cash,900,2019-12-18
1016,cash,1600,2019-10-24
1017,cash,2000,2019-11-11
1018,cash,2000,2019-09-19
1019,cash,1100,2018-04-13
1020,cash,2100,2015-10-03
1021,cash,800,2018-07-20
1022,cash,2500,2017-06-15
1023,cash,700,2013-07-05
1024,cash,1200,2018-10-11
1025,cash,800,2019-03-18
1026,cash,1600,2016-10-24
1027,cash,500,2019-12-25
1028,cash,2400,2018-12-09
1029,cash,1200,2019-12-31
1030,cash,700,2019-06-13
1031,cash,1000,2019-07-08
1032,cash,1100,2018-06-09
1033,cash,700,2017-03-10
1034,cash,1000,2017-02-06
1035,cash,2100,2014-01-17
1036,cash,1600,2019-06-22
1037,cash,300,2014-04-12
1038,cash,2400,2019-01-22
1039,cash,800,2018-11-05
1040,cash,1400,2016-06-22
1041,cash,1300,2015-11-17
1042,cash,500,2019-08-28
1043,cash,600,2012-01-05
1044,cash,1400,2018-12-28
1045,cash,1500,2018-03-06
1046,cash,1000,2014-12-06
1047,cash,1500,2019-03-28
1048,cash,400,2016-06-15
1049,cash,1900,2018-10-02
1050,cash,700,2017-10-19
1051,cash,2000,2011-04-05
1052,cash,2200,2017-01-11
1053,cash,1300,2017-04-15
1054,cash,1900,2019-12-13
1055,cash,2100,2013-11-14
1056,cash,400,2019-02-12
1057,cash,1500,2019-11-08
1058,cash,2300,2018-08-08
1059,cash,400,2014-04-30
1060,cash,1300,2016-11-25
1061,cash,900,2017-11-23
1062,cash,2200,2016-08-20
1063,cash,500,2019-11-20
1064,cash,900,2014-05-20
1065,cash,2500,2017-05-01
1066,cash,1300,2019-01-01
1067,cash,1400,2019-05-22
1068,cash,2200,2018-07-20
1069,cash,2100,2014-09-28
1070,cash,1100,2016-03-29
1071,cash,2400,2015-01-15
1072,cash,1900,2017-09-27
1073,cash,1100,2019-11-13
1074,cash,2000,2019-01-25
1075,cash,2500,2018-09-13
1076,cash,1700,2015-04-01
1077,cash,1100,2019-11-23
1078,cash,1900,2017-03-19
1079,cash,1700,2014-01-18
1080,cash,1000,2014-11-25
1081,cash,1000,2019-12-12
1082,cash,1700,2014-04-17
1083,cash,700,2019-08-11
1084,cash,1600,2015-04-25
1085,cash,2500,2017-11-29
1086,cash,400,2018-05-06
1087,cash,600,2017-03-26
1088,cash,1000,2011-09-14
1089,cash,800,2018-11-12
1090,cash,500,2018-02-08
1091,cash,2300,2019-07-01
1092,cash,2100,2012-01-18
1093,cash,2200,2018-07-20
1094,cash,1600,2019-12-18
1095,cash,1000,2014-10-24
1096,cash,2000,2018-02-19
1097,cash,1700,2015-05-28
1098,cash,2000,2018-12-11
1099,cash,1900,2018-09-28
1100,cash,1600,2019-08-08
1101,cash,600,2017-08-12
1102,cash,400,2018-11-18
1103,cash,1700,2015-08-13
1104,cash,2100,2018-09-19
1105,cash,2300,2014-04-15
1106,cash,800,2011-11-26
1107,cash,300,2014-11-27
1108,cash,500,2019-10-17
1109,cash,1800,2019-09-19
1110,cash,1200,2012-11-09
1111,cash,1600,2013-12-17
1112,cash,1600,2017-10-08
1113,cash,1100,2018-12-25
1114,cash,2100,2019-01-20
1115,cash,700,2017-06-05
1116,cash,1900,2019-01-01
1117,cash,2100,2017-09-27
1118,cash,600,2016-10-27
1119,cash,1900,2019-07-18
1120,cash,700,2019-07-22
1121,cash,1800,2015-10-15
1122,cash,2300,2015-10-28
1123,cash,1200,2017-06-19
1124,cash,2300,2019-10-03
1125,cash,900,2017-07-04
1126,cash,600,2018-11-20
1127,cash,1300,2019-02-19
1128,cash,500,2019-05-25
1129,cash,300,2019-12-27
1130,cash,1700,2013-08-25
1131,cash,1400,2018-08-31
1132,cash,2400,2015-07-07
1133,cash,2400,2014-12-19
1134,cash,2000,2019-04-21
1135,cash,1300,2019-02-03
1136,cash,400,2019-03-12
1137,cash,500,2019-12-06
1138,cash,800,2019-08-03
1139,cash,1600,2012-04-23
1140,cash,2300,2017-07-30
1141,cash,800,2018-10-06
1142,cash,1500,2019-10-14
1143,cash,1900,2019-09-05
1144,cash,800,2019-05-14
1145,cash,2400,2018-10-14
1146,cash,1100,2019-03-21
1147,cash,800,2017-06-18
1148,cash,1400,2018-01-16
1149,cash,2200,2016-01-20
1150,cash,500,2014-12-20
1151,cash,2100,2016-06-22
1152,cash,2200,2016-01-10
1153,cash,600,2018-01-01
1154,cash,1300,2015-12-02
1155,cash,1900,2018-04-08
1156,cash,2500,2013-11-08
1157,cash,1300,2019-03-08
1158,cash,900,2019-10-17
1159,cash,2200,2018-03-11
1160,cash,400,2019-10-14
1161,cash,2400,2017-09-04
1162,cash,900,2015-04-25
1163,cash,1000,2016-10-14
1164,cash,1100,2012-05-27
1165,cash,2500,2015-08-07
1166,cash,300,2018-10-30
1167,cash,1900,2013-11-23
1168,cash,1400,2012-07-29
1169,cash,300,2017-02-17
1170,cash,1400,2016-04-21
1171,cash,400,2014-06-30
1172,cash,600,2016-02-06
1173,cash,1000,2015-05-29
1174,cash,1000,2019-04-20
1175,cash,2300,2018-10-08
1176,cash,1100,2012-10-05
1177,cash,1100,2019-08-16
1178,cash,2400,2013-09-21
1179,cash,2100,2014-05-07
1180,cash,1200,2019-01-06
1181,cash,1300,2014-08-16
1182,cash,1500,2017-11-30
1183,cash,2100,2017-02-10
1184,cash,1400,2019-06-27
1185,cash,2200,2017-01-28
1186,cash,1400,2018-04-03
1187,cash,1900,2018-06-11
1188,cash,1700,2019-12-23
1189,cash,1900,2016-09-08
1190,cash,400,2019-11-13
1191,cash,1400,2016-10-01
1192,cash,2200,2019-11-06
1193,cash,1800,2012-07-02
1194,cash,600,2014-02-15
1195,cash,500,2019-07-28
1196,cash,1300,2019-08-26
1197,cash,1000,2019-12-03
1198,cash,700,2015-03-18
1199,cash,1400,2019-08-10
1200,cash,2000,2016-08-10
1201,cash,1100,2014-08-13
1202,cash,1700,2019-11-28
1203,cash,2100,2019-08-12
1204,cash,300,2016-08-15
1205,cash,2300,2019-01-11
1206,cash,1100,2017-10-26
1207,cash,600,2019-09-04
1208,cash,1300,2016-10-01
1209,cash,1300,2019-04-22
1210,cash,1500,2019-11-06
1211,cash,1500,2015-06-21
1212,cash,2200,2019-06-01
1213,cash,1300,2017-01-28
1214,cash,1700,2018-11-21
1215,cash,400,2017-04-26
1216,cash,1200,2017-05-31
1217,cash,1900,2017-01-06
1218,cash,2500,2016-11-02
1219,cash,300,2018-05-23
1220,cash,1400,2013-01-01
1221,cash,2300,2017-09-28
1222,cash,2500,2012-08-05
1223,cash,2000,2017-11-03
1224,cash,500,2017-07-02
1225,cash,1400,2018-09-10
1226,cash,1800,2011-05-12
1227,cash,1200,2013-10-02
1228,cash,1300,2018-02-28
1229,cash,1000,2014-07-21
1230,cash,1100,2019-12-04
1231,cash,2200,2018-01-23
1232,cash,1800,2019-10-30
1233,cash,1800,2018-07-01
1234,cash,1000,2015-03-12
1235,cash,2400,2018-04-19
1236,cash,1400,2012-07-10
1237,cash,1700,2019-08-05
1238,cash,2100,2019-10-13
1239,cash,1200,2017-12-20
1240,cash,2400,2016-10-22
1241,cash,2200,2017-05-06
1242,cash,2400,2019-08-04
1243,cash,700,2017-08-01
1244,cash,2000,2017-12-02
1245,cash,1900,2017-01-19
1246,cash,1100,2019-12-11
1247,cash,2400,2017-09-21
1248,cash,400,2016-08-11
1249,cash,2500,2019-05-23
1250,cash,400,2019-06-07
1251,cash,1700,2019-12-14
1252,cash,2500,2018-05-02
1253,cash,1800,2012-02-05
1254,cash,500,2013-07-20
1255,cash,900,2017-02-05
1256,cash,2300,2016-02-16
1257,cash,1900,2016-03-02
1258,cash,1400,2014-05-05
1259,cash,1800,2018-07-07
1260,cash,1300,2019-11-24
1261,cash,2300,2017-03-05
1262,cash,1400,2012-11-22
1263,cash,1400,2018-10-24
1264,cash,2200,2018-05-03
1265,cash,1900,2019-06-28
1266,cash,800,2018-10-12
1267,cash,1200,2018-06-10
1268,cash,1500,2016-12-05
1269,cash,600,2015-04-07
1270,cash,1900,2017-11-25
1271,cash,1100,2019-10-10
1272,cash,1900,2015-10-17
1273,cash,600,2011-05-20
1274,cash,1300,2018-01-25
1275,cash,1300,2019-09-23
1276,cash,1400,2017-02-21
1277,cash,2500,2019-10-17
1278,cash,400,2019-08-16
1279,cash,2000,2018-11-01
1280,cash,1100,2014-03-07
1281,cash,1300,2011-10-06
1282,cash,2100,2016-08-13
1283,cash,500,2019-12-16
1284,cash,1300,2015-01-24
1285,cash,800,2016-03-21
1286,cash,600,2015-09-10
1287,cash,1500,2015-04-21
1288,cash,900,2015-09-10
1289,cash,400,2019-09-16
1290,cash,1000,2016-03-12
1291,cash,1700,2014-07-24
1292,cash,1500,2018-03-08
1293,cash,1200,2019-04-19
1294,cash,2400,2016-04-22
1295,cash,1800,2013-03-19
1296,cash,1800,2014-09-14
1297,cash,2200,2018-07-07
1298,cash,1700,2019-09-24
1299,cash,1900,2019-07-19
1300,cash,2000,2019-12-17
1301,cash,2300,2019-01-14
1302,cash,500,2017-01-30
1303,cash,1500,2019-05-03
1304,cash,2000,2019-11-09
1305,cash,2100,2017-03-12
1306,cash,400,2018-05-07
1307,cash,1700,2019-12-21
1308,cash,1500,2016-02-03
1309,cash,2000,2019-12-20
1310,cash,2500,2019-04-04
1311,cash,600,2016-11-22
1312,cash,1400,2017-12-13
1313,cash,300,2019-10-03
1314,cash,1300,2015-07-11
1315,cash,2300,2019-01-17
1316,cash,1200,2019-12-26
1317,cash,600,2015-10-10
1318,cash,2100,2019-07-05
1319,cash,2300,2019-09-16
1320,cash,1900,2017-06-12
1321,cash,700,2017-02-17
1322,cash,1000,2018-10-16
1323,cash,1000,2016-01-28
1324,cash,800,2019-07-19
1325,cash,1400,2018-03-03
1326,cash,2200,2016-05-02
1327,cash,1300,2018-12-27
1328,cash,2500,2017-05-03
1329,cash,2500,2014-04-25
1330,cash,1300,2019-05-09
1331,cash,1500,2019-11-09
1332,cash,1700,2016-07-11
1333,cash,700,2014-07-29
1334,cash,1500,2019-10-05
1335,cash,2500,2019-04-28
1336,cash,300,2018-07-07
1337,cash,900,2018-08-21
1338,cash,1800,2017-04-21
1339,cash,1700,2019-12-21
1340,cash,1600,2017-11-05
1341,cash,1300,2016-03-28
1342,cash,1600,2014-09-11
1343,cash,2200,2019-02-11
1344,cash,2200,2017-08-05
1345,cash,900,2018-10-11
1346,cash,1100,2016-06-26
1347,cash,700,2018-01-19
1348,cash,2100,2017-10-27
1349,cash,600,2017-01-03
1350,cash,1400,2019-07-24
1351,cash,2300,2019-08-29
1352,cash,900,2017-06-17
1353,cash,500,2019-04-30
1354,cash,2500,2018-02-13
1355,cash,2200,2010-10-11
1356,cash,2500,2018-07-21
1357,cash,1600,2019-07-16
1358,cash,1600,2014-06-23
1359,cash,800,2016-06-04
1360,cash,2500,2018-04-10
1361,cash,900,2017-02-17
1362,cash,1900,2011-12-13
1363,cash,1600,2019-04-06
1364,cash,1400,2016-04-02
1365,cash,1700,2019-12-20
1366,cash,1400,2018-06-21
1367,cash,1700,2019-12-01
1368,cash,900,2018-01-07
1369,cash,1000,2019-11-11
1370,cash,1800,2019-11-04
1371,cash,700,2019-09-29
1372,cash,1300,2019-09-02
1373,cash,1800,2016-09-16
1374,cash,800,2014-06-21
1375,cash,2500,2019-05-03
1376,cash,600,2014-08-17
1377,cash,800,2015-12-03
1378,cash,2400,2018-06-07
1379,cash,2000,2012-05-28
1380,cash,1400,2019-08-03
1381,cash,1800,2014-11-20
1382,cash,400,2014-09-01
1383,cash,900,2015-01-14
1384,cash,1000,2015-07-19
1385,cash,1800,2019-09-14
1386,cash,1200,2015-08-07
1387,cash,2300,2015-08-02
1388,cash,1200,2011-04-13
1389,cash,600,2016-09-14
1390,cash,2500,2018-12-04
1391,cash,1300,2015-12-15
1392,cash,1900,2017-06-29
1393,cash,2100,2018-03-29
1394,cash,2000,2015-03-24
1395,cash,500,2019-04-17
1396,cash,1800,2017-06-19
1397,cash,600,2018-08-15
1398,cash,1600,2013-10-31
1399,cash,600,2018-05-25
1400,cash,500,2019-02-05
1401,cash,1200,2019-10-22
1402,cash,600,2019-03-24
1403,cash,1300,2016-06-01
1404,cash,300,2019-11-12
1405,cash,1800,2015-03-20
1406,cash,700,2012-06-11
1407,cash,2300,2019-05-06
1408,cash,600,2019-12-25
1409,cash,700,2015-02-23
1410,cash,1500,2019-08-13
1411,cash,900,2017-01-08
1412,cash,2300,2019-12-22
1413,cash,600,2016-05-10
1414,cash,2200,2019-06-29
1415,cash,700,2019-03-05
1416,cash,2400,2018-07-04
1417,cash,2200,2019-08-12
1418,cash,1900,2017-09-15
1419,cash,1200,2017-05-16
1420,cash,900,2019-04-02
1421,cash,1700,2019-08-22
1422,cash,2400,2019-01-26
1423,cash,2000,2019-05-01
1424,cash,800,2019-06-22
1425,cash,500,2016-10-20
1426,cash,1100,2014-12-19
1427,cash,2500,2019-06-28
1428,cash,400,2016-05-29
1429,cash,700,2015-07-16
1430,cash,1600,2019-10-28
1431,cash,800,2018-12-06
1432,cash,1700,2016-03-18
1433,cash,1100,2017-04-30
1434,cash,1400,2016-10-30
1435,cash,1400,2019-11-03
1436,cash,800,2019-04-25
1437,cash,2500,2015-05-19
1438,cash,1300,2018-08-19
1439,cash,900,2018-11-30
1440,cash,2100,2015-05-05
1441,cash,1500,2012-02-18
1442,cash,700,2017-10-27
1443,cash,1100,2019-10-05
1444,cash,400,2018-02-07
1445,cash,1000,2015-03-26
1446,cash,2000,2013-10-28
1447,cash,800,2019-10-25
1448,cash,2000,2017-10-08
1449,cash,2100,2018-09-15
1450,cash,500,2017-01-28
1451,cash,1500,2016-12-16
1452,cash,1500,2016-11-05
1453,cash,1400,2012-08-02
1454,cash,400,2012-04-08
1455,cash,1900,2019-04-20
1456,cash,2300,2019-08-13
1457,cash,1800,2016-02-27
1458,cash,1600,2017-05-13
1459,cash,1400,2019-09-26
1460,cash,1000,2014-12-23
1461,cash,800,2019-06-02
1462,cash,500,2019-10-16
1463,cash,2300,2018-06-02
1464,cash,500,2017-06-06
1465,cash,1200,2012-08-14
1466,cash,1900,2017-01-12
1467,cash,600,2018-09-02
1468,cash,800,2017-06-30
1469,cash,900,2018-06-29
1470,cash,800,2011-12-03
1471,cash,1900,2018-08-04
1472,cash,800,2016-10-27
1473,cash,400,2013-04-11
1474,cash,1300,2019-11-02
1475,cash,500,2016-06-01
1476,cash,1800,2015-05-30
1477,cash,700,2017-06-03
1478,cash,800,2016-06-17
1479,cash,1000,2019-09-06
1480,cash,2400,2019-01-29
1481,cash,500,2019-05-19
1482,cash,2200,2019-01-21
1483,cash,1800,2017-03-15
1484,cash,2500,2018-12-16
1485,cash,2000,2013-02-11
1486,cash,2500,2019-10-05
1487,cash,600,2018-03-08
1488,cash,700,2019-02-25
1489,cash,700,2012-03-16
1490,cash,300,2017-05-26
1491,cash,1900,2018-02-11
1492,cash,1000,2018-12-06
1493,cash,500,2018-01-18
1494,cash,300,2011-08-13
1495,cash,1400,2019-06-10
1496,cash,800,2019-12-05
1497,cash,1700,2016-11-20
1498,cash,1800,2019-07-24
1499,cash,1600,2019-07-23
1500,cash,400,2017-09-02
1501,cash,1400,2018-11-06
1502,cash,700,2019-10-29
1503,cash,1400,2011-10-10
1504,cash,700,2019-03-05
1505,cash,2300,2016-05-18
1506,cash,2400,2018-01-13
1507,cash,900,2013-08-13
1508,cash,600,2019-01-27
1509,cash,2100,2018-11-23
1510,cash,1500,2017-07-20
1511,cash,2200,2019-03-21
1512,cash,1100,2016-07-12
1513,cash,700,2019-04-23
1514,cash,1600,2017-09-02
1515,cash,1100,2015-03-07
1516,cash,1900,2018-12-22
1517,cash,1100,2019-08-05
1518,cash,1800,2018-02-23
1519,cash,2100,2019-06-23
1520,cash,1500,2016-02-18
1521,cash,1200,2019-07-11
1522,cash,1900,2019-12-12
1523,cash,600,2015-05-05
1524,cash,300,2017-05-29
1525,cash,2100,2018-08-08
1526,cash,700,2015-03-31
1527,cash,2000,2019-11-28
1528,cash,500,2015-10-29
1529,cash,1300,2013-06-01
1530,cash,1100,2016-08-21
1531,cash,1800,2016-08-29
1532,cash,2200,2019-04-02
1533,cash,1400,2016-09-15
1534,cash,1600,2014-08-29
1535,cash,700,2019-04-25
1536,cash,1200,2017-10-05
1537,cash,500,2019-12-05
1538,cash,800,2019-10-15
1539,cash,400,2017-11-15
1540,cash,1200,2017-07-11
1541,cash,800,2013-11-30
1542,cash,700,2018-07-01
1543,cash,1200,2019-08-15
1544,cash,900,2019-12-04
1545,cash,500,2017-08-15
1546,cash,1900,2018-10-30
1547,cash,2400,2014-02-20
1548,cash,600,2014-03-01
1549,cash,1100,2017-11-21
1550,cash,1400,2015-03-05
1551,cash,2400,2018-01-16
1552,cash,800,2019-07-26
1553,cash,500,2016-04-29
1554,cash,1500,2019-05-03
1555,cash,300,2018-06-10
1556,cash,2200,2015-08-25
1557,cash,1700,2018-11-18
1558,cash,1600,2014-10-24
1559,cash,2100,2019-09-09
1560,cash,1200,2019-07-06
1561,cash,2200,2014-02-26
1562,cash,500,2015-07-17
1563,cash,1600,2017-09-15
1564,cash,1000,2019-07-16
1565,cash,900,2012-07-04
1566,cash,300,2018-01-24
1567,cash,1100,2018-01-27
1568,cash,500,2018-05-31
1569,cash,2200,2019-01-20
1570,cash,1800,2019-05-18
1571,cash,900,2018-08-12
1572,cash,1600,2013-04-17
1573,cash,1100,2019-03-21
1574,cash,2400,2016-09-12
1575,cash,900,2018-12-10
1576,cash,1100,2018-06-27
1577,cash,1100,2013-06-12
1578,cash,800,2017-05-05
1579,cash,2100,2015-10-11
1580,cash,1200,2015-04-20
1581,cash,1600,2019-08-06
1582,cash,1500,2019-06-28
1583,cash,2300,2018-10-31
1584,cash,900,2018-05-01
1585,cash,1400,2017-05-05
1586,cash,300,2015-08-30
1587,cash,1500,2016-02-17
1588,cash,600,2015-04-17
1589,cash,2100,2019-03-06
1590,cash,800,2016-04-12
1591,cash,700,2012-12-12
1592,cash,1400,2018-10-10
1593,cash,1000,2017-10-25
1594,cash,2500,2015-08-06
1595,cash,2400,2019-05-31
1596,cash,1100,2018-12-02
1597,cash,1600,2019-11-29
1598,cash,700,2016-02-05
1599,cash,1600,2019-12-06
1600,cash,2000,2018-11-24
1601,cash,1200,2019-11-11
1602,cash,400,2017-01-01
1603,cash,2100,2019-02-18
1604,cash,1300,2016-08-04
1605,cash,500,2017-12-03
1606,cash,2500,2015-10-20
1607,cash,900,2015-04-15
1608,cash,2000,2018-10-13
1609,cash,2500,2018-10-05
1610,cash,2200,2017-06-25
1611,cash,900,2018-10-08
1612,cash,1900,2017-02-19
1613,cash,1500,2015-10-01
1614,cash,2000,2018-12-08
1615,cash,2400,2017-06-26
1616,cash,800,2019-11-25
1617,cash,900,2019-05-31
1618,cash,1300,2016-10-29
1619,cash,1500,2014-04-15
1620,cash,1300,2017-10-19
1621,cash,800,2017-08-02
1622,cash,1000,2018-03-26
1623,cash,1700,2019-07-28
1624,cash,1400,2019-02-02
1625,cash,1000,2019-01-10
1626,cash,500,2018-12-13
1627,cash,1000,2019-07-05
1628,cash,1700,2015-05-05
1629,cash,2000,2015-09-15
1630,cash,1100,2019-07-10
1631,cash,300,2018-12-05
1632,cash,1800,2018-12-31
1633,cash,1900,2019-03-11
1634,cash,1300,2019-05-07
1635,cash,2400,2016-10-19
1636,cash,1100,2019-03-30
1637,cash,300,2017-07-17
1638,cash,1900,2014-04-16
1639,cash,1400,2013-02-06
1640,cash,1300,2019-12-23
1641,cash,400,2017-09-21
1642,cash,700,2019-10-20
1643,cash,1900,2019-03-08
1644,cash,1000,2019-04-07
1645,cash,1300,2019-02-16
1646,cash,700,2013-06-09
1647,cash,300,2012-01-29
1648,cash,700,2019-04-11
1649,cash,400,2016-03-14
1650,cash,500,2019-04-21
1651,cash,2000,2016-05-06
1652,cash,700,2019-11-24
1653,cash,1900,2019-12-13
1654,cash,1300,2017-11-19
1655,cash,1000,2019-07-13
1656,cash,300,2019-11-13
1657,cash,800,2018-02-17
1658,cash,1800,2017-12-16
1659,cash,1200,2019-03-08
1660,cash,500,2019-06-15
1661,cash,1900,2019-08-09
1662,cash,1100,2019-02-08
1663,cash,2300,2016-07-09
1664,cash,2300,2018-03-07
1665,cash,2200,2016-12-23
1666,cash,1400,2019-07-06
1667,cash,1300,2019-12-25
1668,cash,2300,2018-07-28
1669,cash,2000,2014-12-11
1670,cash,2100,2015-04-02
1671,cash,1000,2019-02-14
1672,cash,1900,2019-09-21
1673,cash,900,2010-04-18
1674,cash,700,2019-07-14
1675,cash,500,2019-04-17
1676,cash,1300,2012-09-12
1677,cash,2100,2017-05-16
1678,cash,2400,2018-08-18
1679,cash,2500,2015-03-13
1680,cash,1800,2015-01-01
1681,cash,1000,2019-06-03
1682,cash,400,2018-03-12
1683,cash,1000,2018-11-06
1684,cash,300,2017-09-24
1685,cash,1800,2019-10-29
1686,cash,1800,2017-09-14
1687,cash,1900,2015-04-27
1688,cash,400,2019-11-03
1689,cash,600,2019-11-21
1690,cash,1800,2016-02-01
1691,cash,1200,2019-12-27
1692,cash,600,2019-11-28
1693,cash,1000,2019-11-06
1694,cash,1900,2019-12-15
1695,cash,1300,2015-09-16
1696,cash,400,2017-05-13
1697,cash,1900,2017-06-24
1698,cash,1900,2018-12-14
1699,cash,700,2019-08-14
1700,cash,1400,2019-05-11
1701,cash,1800,2017-08-31
1702,cash,1800,2019-11-01
1703,cash,2500,2019-11-24
1704,cash,1900,2016-11-01
1705,cash,1700,2018-01-29
1706,cash,700,2016-02-18
1707,cash,1200,2018-02-28
1708,cash,1800,2018-09-24
1709,cash,300,2010-07-14
1710,cash,1900,2018-12-18
1711,cash,900,2013-11-15
1712,cash,2100,2015-02-11
1713,cash,600,2019-09-04
1714,cash,2200,2016-04-17
1715,cash,500,2016-08-30
1716,cash,1800,2014-02-24
1717,cash,1600,2014-12-22
1718,cash,1800,2019-10-12
1719,cash,300,2019-12-25
1720,cash,2000,2019-10-28
1721,cash,800,2019-12-31
1722,cash,1400,2019-08-25
1723,cash,400,2015-01-03
1724,cash,1500,2017-01-06
1725,cash,700,2017-11-01
1726,cash,1000,2019-09-04
1727,cash,400,2017-06-20
1728,cash,1200,2019-05-26
1729,cash,1800,2018-06-08
1730,cash,2500,2017-04-29
1731,cash,1600,2019-09-14
1732,cash,1700,2017-03-19
1733,cash,1500,2018-11-15
1734,cash,700,2014-11-18
1735,cash,2000,2018-07-16
1736,cash,1000,2015-04-15
1737,cash,400,2019-05-27
1738,cash,2000,2019-08-23
1739,cash,300,2019-08-26
1740,cash,1700,2017-04-06
1741,cash,500,2017-01-27
1742,cash,1900,2019-09-15
1743,cash,2500,2019-11-07
1744,cash,1300,2011-11-03
1745,cash,2200,2019-07-10
1746,cash,1100,2019-05-28
1747,cash,1700,2018-07-31
1748,cash,1200,2010-05-25
1749,cash,1800,2016-02-24
1750,cash,800,2013-07-13
1751,cash,400,2018-03-07
1752,cash,700,2019-08-08
1753,cash,2100,2013-06-26
1754,cash,2300,2018-07-12
1755,cash,1500,2019-09-20
1756,cash,1900,2019-12-31
1757,cash,1700,2019-11-26
1758,cash,1900,2012-12-05
1759,cash,2100,2019-03-20
1760,cash,700,2018-02-25
1761,cash,700,2017-08-13
1762,cash,1600,2016-11-26
1763,cash,1300,2019-01-22
1764,cash,1800,2019-12-16
1765,cash,2400,2019-11-24
1766,cash,500,2013-04-24
1767,cash,500,2019-10-02
1768,cash,2000,2017-04-24
1769,cash,700,2015-07-25
1770,cash,800,2016-01-26
1771,cash,1500,2016-05-14
1772,cash,600,2015-11-30
1773,cash,1200,2019-07-29
1774,cash,1600,2015-12-12
1775,cash,700,2017-09-21
1776,cash,600,2013-03-07
1777,cash,1500,2019-10-10
1778,cash,2500,2014-08-30
1779,cash,400,2017-08-01
1780,cash,600,2017-10-21
1781,cash,1100,2017-01-08
1782,cash,2300,2013-04-25
1783,cash,1800,2019-01-04
1784,cash,2300,2019-11-18
1785,cash,2200,2018-10-11
1786,cash,1700,2019-05-13
1787,cash,2500,2019-03-15
1788,cash,2500,2016-02-03
1789,cash,2300,2015-10-25
1790,cash,1400,2019-12-24
1791,cash,1500,2016-12-22
