payment_id,payment_type,payment_amount,payment_date
950,cash,1500,2019-11-13
951,cash,2400,2019-01-05
952,cash,1900,2018-08-30
953,cash,2100,2015-12-03
954,cash,1900,2019-09-27
955,cash,300,2019-12-05
956,cash,2100,2017-07-05
957,cash,1600,2012-03-02
958,cash,1600,2017-07-25
959,cash,1500,2018-08-28
960,cash,2000,2018-09-11
961,cash,2400,2018-08-16
962,cash,2100,2013-08-07
963,cash,1400,2014-07-02
964,cash,500,2015-10-28
965,cash,1000,2019-11-04
966,cash,800,2019-01-23
967,cash,2500,2013-05-31
968,cash,1900,2017-04-18
969,cash,2100,2017-09-30
970,cash,700,2019-11-20
971,cash,1300,2019-10-10
972,cash,900,2012-03-05
973,cash,1700,2017-12-15
974,cash,1600,2014-09-21
975,cash,2300,2019-11-18
976,cash,1800,2018-11-07
977,cash,2100,2019-09-11
978,cash,1400,2012-12-24
979,cash,600,2017-06-12
980,cash,2000,2019-10-31
981,cash,700,2011-06-29
982,cash,2400,2014-04-16
983,cash,1400,2019-09-16
984,cash,1500,2019-08-21
985,cash,2100,2015-02-11
986,cash,300,2012-07-19
987,cash,900,2018-08-02
988,cash,600,2017-11-08
989,cash,2100,2018-10-05
990,cash,800,2019-04-14
991,cash,2500,2013-12-18
992,cash,300,2013-08-19
993,cash,1500,2019-07-18
994,cash,2400,2017-04-27
995,cash,2300,2019-10-01
996,cash,1700,2016-04-01
997,cash,1600,2018-03-07
998,cash,1000,2013-09-10
999,cash,600,2017-12-05
1000,cash,2300,2016-09-13
1001,cash,1600,2017-01-09
1002,cash,1700,2010-10-26
1003,cash,1200,2018-10-19
1004,cash,800,2017-12-18
1005,cash,1900,2018-04-28
1006,cash,600,2015-11-24
1007,cash,1500,2018-05-18
1008,cash,1500,2018-06-24
1009,cash,600,2019-10-26
1010,cash,500,2017-07-21
1011,cash,800,2019-05-23
1012,cash,900,2015-02-10
1013,cash,1300,2019-04-22
1014,cash,900,2015-09-12
1015,cash,2100,2016-09-07
1016,cash,2100,2019-08-01
1017,cash,800,2019-02-09
1018,cash,1100,2017-09-04
1019,cash,1500,2018-03-08
1020,cash,1200,2013-02-15
1021,cash,1400,2019-04-10
1022,cash,1500,2017-02-15
1023,cash,1300,2012-08-19
1024,cash,1900,2017-11-24
1025,cash,300,2017-09-06
1026,cash,1800,2019-12-28
1027,cash,1500,2017-03-03
1028,cash,900,2018-08-07
1029,cash,2100,2016-06-12
1030,cash,2000,2012-03-23
1031,cash,1600,2019-12-29
1032,cash,2200,2019-12-26
1033,cash,2400,2018-12-11
1034,cash,2400,2017-05-28
1035,cash,700,2016-06-01
1036,cash,1900,2019-12-23
1037,cash,700,2018-07-05
1038,cash,2100,2014-08-30
1039,cash,2100,2015-02-05
1040,cash,500,2019-09-20
1041,cash,1100,2014-10-02
1042,cash,1800,2015-10-04
1043,cash,2100,2017-10-06
1044,cash,2400,2016-11-24
1045,cash,1900,2018-08-14
1046,cash,2000,2019-08-09
1047,cash,600,2016-02-23
1048,cash,1400,2016-08-31
1049,cash,800,2018-11-02
1050,cash,1100,2019-08-25
1051,cash,1700,2019-12-28
1052,cash,2500,2018-01-31
1053,cash,1200,2019-04-22
1054,cash,1400,2017-10-06
1055,cash,1000,2014-12-31
1056,cash,2300,2019-02-21
1057,cash,1400,2018-11-23
1058,cash,1600,2019-06-19
1059,cash,1000,2014-04-08
1060,cash,800,2018-05-26
1061,cash,1900,2017-02-11
1062,cash,2100,2011-06-17
1063,cash,2000,2019-11-28
1064,cash,1300,2019-06-09
1065,cash,1700,2012-11-10
1066,cash,1600,2019-01-16
1067,cash,900,2019-11-28
1068,cash,2100,2015-12-27
1069,cash,400,2018-06-04
1070,cash,1300,2013-01-14
1071,cash,1400,2016-02-01
1072,cash,1700,2018-10-17
1073,cash,1600,2018-11-23
1074,cash,400,2016-11-29
1075,cash,1500,2015-06-22
1076,cash,1600,2019-07-22
1077,cash,800,2014-08-19
1078,cash,1600,2019-12-15
1079,cash,2200,2017-08-03
1080,cash,500,2019-07-16
1081,cash,1500,2017-09-15
1082,cash,900,2016-12-23
1083,cash,600,2017-03-12
1084,cash,2200,2017-02-27
1085,cash,2300,2019-07-03
1086,cash,600,2019-05-10
1087,cash,500,2016-05-10
1088,cash,900,2017-10-23
1089,cash,2500,2019-06-21
1090,cash,1300,2018-11-06
1091,cash,1100,2016-06-03
1092,cash,1700,2015-08-09
1093,cash,800,2019-10-27
1094,cash,1700,2018-10-04
1095,cash,800,2019-01-02
1096,cash,2000,2010-07-11
1097,cash,2300,2018-08-30
1098,cash,900,2017-08-01
1099,cash,1500,2018-07-14
1100,cash,1500,2017-05-07
1101,cash,1700,2016-11-11
1102,cash,1000,2017-04-02
1103,cash,1700,2019-08-06
1104,cash,1000,2017-05-18
1105,cash,2000,2011-10-15
1106,cash,700,2015-07-21
1107,cash,1400,2015-07-23
1108,cash,1500,2014-08-19
1109,cash,300,2016-09-25
1110,cash,1500,2019-11-10
1111,cash,2300,2019-10-23
1112,cash,2100,2019-11-25
1113,cash,400,2019-06-24
1114,cash,2100,2015-12-01
1115,cash,300,2018-05-29
1116,cash,2500,2019-06-30
1117,cash,2400,2019-05-07
1118,cash,600,2016-01-07
1119,cash,1300,2018-06-30
1120,cash,1400,2011-11-06
1121,cash,2100,2015-11-26
1122,cash,1700,2019-12-09
1123,cash,2200,2019-05-30
1124,cash,2000,2015-02-03
1125,cash,1900,2014-08-15
1126,cash,2300,2019-12-15
1127,cash,1900,2016-06-20
1128,cash,1700,2018-11-22
1129,cash,600,2018-09-14
1130,cash,1600,2018-09-10
1131,cash,1000,2019-10-17
1132,cash,1100,2016-01-04
1133,cash,2500,2019-06-23
1134,cash,1900,2014-12-20
1135,cash,1000,2017-10-27
1136,cash,600,2016-05-22
1137,cash,700,2019-05-22
1138,cash,2000,2019-06-20
1139,cash,500,2019-12-02
1140,cash,900,2019-07-10
1141,cash,400,2017-04-25
1142,cash,2400,2015-06-20
1143,cash,1300,2017-02-14
1144,cash,800,2015-04-21
1145,cash,300,2019-07-18
1146,cash,1500,2015-08-19
1147,cash,1600,2018-09-18
1148,cash,800,2018-04-07
1149,cash,400,2018-01-05
1150,cash,700,2017-04-28
1151,cash,1500,2019-10-28
1152,cash,500,2018-11-20
1153,cash,300,2019-06-12
1154,cash,600,2018-05-31
1155,cash,900,2011-02-15
1156,cash,2500,2019-06-14
1157,cash,2200,2019-12-01
1158,cash,800,2018-09-07
1159,cash,1700,2011-10-14
1160,cash,700,2017-08-09
1161,cash,1900,2016-03-26
1162,cash,1000,2013-04-18
1163,cash,800,2019-10-24
1164,cash,1700,2019-06-08
1165,cash,2100,2018-04-16
1166,cash,1700,2018-06-02
1167,cash,2400,2018-08-02
1168,cash,300,2019-11-21
1169,cash,1900,2019-10-12
1170,cash,2500,2019-06-02
1171,cash,700,2017-10-20
1172,cash,1600,2012-11-09
1173,cash,1700,2018-11-15
1174,cash,2100,2018-07-04
1175,cash,1900,2019-08-24
1176,cash,2200,2019-11-17
1177,cash,1400,2019-02-03
1178,cash,800,2012-07-25
1179,cash,1700,2018-05-06
1180,cash,1400,2017-01-09
1181,cash,900,2014-01-16
1182,cash,1300,2018-12-17
1183,cash,1600,2018-02-25
1184,cash,1500,2016-02-20
1185,cash,1000,2018-03-29
1186,cash,1900,2012-03-15
1187,cash,1000,2019-12-03
1188,cash,1700,2019-05-27
1189,cash,2200,2019-07-05
1190,cash,1800,2017-08-28
1191,cash,2400,2017-05-24
1192,cash,2300,2014-11-29
1193,cash,2100,2017-01-04
1194,cash,400,2018-03-24
1195,cash,1200,2010-10-27
1196,cash,800,2018-10-10
1197,cash,1900,2018-07-12
1198,cash,1500,2019-12-25
1199,cash,1400,2013-03-30
1200,cash,1400,2017-05-22
1201,cash,2200,2018-02-04
1202,cash,1700,2019-08-07
1203,cash,1400,2019-02-27
1204,cash,900,2018-07-18
1205,cash,2500,2019-12-23
1206,cash,1800,2018-08-20
1207,cash,2100,2019-09-13
1208,cash,500,2019-11-01
1209,cash,2400,2018-10-28
1210,cash,400,2015-10-31
1211,cash,2300,2016-10-27
1212,cash,2300,2017-03-24
1213,cash,1000,2016-05-16
1214,cash,800,2016-11-10
1215,cash,300,2018-08-09
1216,cash,1200,2018-08-10
1217,cash,1500,2019-10-21
1218,cash,500,2012-01-28
1219,cash,1400,2018-06-20
1220,cash,2300,2019-08-25
1221,cash,1000,2015-03-12
1222,cash,1200,2014-09-11
1223,cash,1600,2019-11-23
1224,cash,600,2019-06-20
1225,cash,2100,2018-12-16
1226,cash,1000,2019-10-03
1227,cash,2400,2017-09-05
1228,cash,600,2018-12-22
1229,cash,1400,2018-11-04
1230,cash,1900,2017-08-22
1231,cash,2000,2019-01-31
1232,cash,1400,2014-12-18
1233,cash,300,2017-07-11
1234,cash,1200,2017-08-26
1235,cash,1400,2019-04-15
1236,cash,700,2014-12-14
1237,cash,1500,2017-06-28
1238,cash,2100,2014-05-07
1239,cash,500,2019-09-05
1240,cash,1000,2011-09-16
1241,cash,1900,2019-10-13
1242,cash,2100,2017-06-02
1243,cash,2500,2019-12-09
1244,cash,700,2012-05-10
1245,cash,1300,2018-06-10
1246,cash,1300,2014-09-03
1247,cash,1000,2016-09-11
1248,cash,2400,2019-10-29
1249,cash,2500,2017-12-05
1250,cash,2100,2017-11-29
1251,cash,400,2017-01-15
1252,cash,2200,2019-08-19
1253,cash,1500,2019-03-05
1254,cash,400,2017-03-31
1255,cash,900,2018-03-07
1256,cash,2100,2018-12-10
1257,cash,600,2018-09-28
1258,cash,1600,2019-11-25
1259,cash,800,2017-01-23
1260,cash,1600,2016-09-30
1261,cash,1500,2019-12-10
1262,cash,1900,2019-09-11
1263,cash,1000,2018-06-05
1264,cash,2100,2014-10-25
1265,cash,2400,2017-06-01
1266,cash,600,2018-11-11
1267,cash,800,2019-12-05
1268,cash,600,2019-08-30
1269,cash,800,2013-12-31
1270,cash,1900,2017-10-12
1271,cash,1700,2014-06-20
1272,cash,2300,2017-05-16
1273,cash,2400,2019-08-17
1274,cash,1200,2019-09-21
1275,cash,2000,2013-04-29
1276,cash,1500,2014-05-12
1277,cash,1700,2019-07-29
1278,cash,400,2013-03-28
1279,cash,1500,2017-10-11
1280,cash,1800,2019-10-29
1281,cash,1600,2019-12-06
1282,cash,700,2019-12-19
1283,cash,500,2017-12-06
1284,cash,700,2018-11-30
1285,cash,1800,2019-03-06
1286,cash,1900,2019-12-05
1287,cash,1800,2018-07-20
1288,cash,1400,2016-12-18
1289,cash,2000,2019-08-08
1290,cash,2100,2018-09-05
1291,cash,600,2011-09-12
1292,cash,1200,2019-06-08
1293,cash,1600,2019-06-28
1294,cash,1100,2019-12-20
1295,cash,700,2018-11-04
1296,cash,1300,2017-05-09
1297,cash,2100,2019-01-21
1298,cash,2300,2018-03-11
1299,cash,1500,2017-12-31
1300,cash,1600,2018-08-21
1301,cash,400,2013-10-28
1302,cash,1100,2017-11-27
1303,cash,2200,2016-06-12
1304,cash,600,2017-12-21
1305,cash,1100,2018-01-30
1306,cash,1100,2013-01-16
1307,cash,400,2018-03-15
1308,cash,1200,2016-03-20
1309,cash,1200,2019-08-25
1310,cash,1300,2015-11-06
1311,cash,2100,2012-04-12
1312,cash,400,2016-02-10
1313,cash,1500,2016-12-31
1314,cash,1400,2019-01-12
1315,cash,1900,2018-11-21
1316,cash,1600,2018-12-02
1317,cash,2500,2019-06-16
1318,cash,2400,2019-12-15
1319,cash,700,2019-10-16
1320,cash,1400,2018-08-14
1321,cash,500,2019-11-16
1322,cash,2300,2019-12-21
1323,cash,1600,2014-12-08
1324,cash,1500,2019-05-08
1325,cash,2400,2013-07-19
1326,cash,1500,2015-12-07
1327,cash,600,2015-08-24
1328,cash,2200,2018-10-28
1329,cash,1900,2018-09-11
1330,cash,1100,2017-02-11
1331,cash,900,2019-12-03
1332,cash,600,2012-11-27
1333,cash,800,2018-11-24
1334,cash,1800,2016-10-28
1335,cash,1200,2019-07-28
1336,cash,900,2019-09-30
1337,cash,2500,2017-04-07
1338,cash,1300,2019-11-27
1339,cash,800,2019-09-26
1340,cash,1000,2018-09-23
1341,cash,800,2018-04-02
1342,cash,1800,2016-02-12
1343,cash,800,2019-04-07
1344,cash,2500,2016-03-18
1345,cash,800,2019-02-07
1346,cash,2300,2019-06-30
1347,cash,1800,2018-08-27
1348,cash,2000,2018-03-10
1349,cash,500,2016-03-03
1350,cash,2300,2018-02-13
1351,cash,2500,2017-09-27
1352,cash,2300,2019-05-06
1353,cash,2300,2011-12-30
1354,cash,1200,2019-03-11
1355,cash,1200,2016-06-16
1356,cash,600,2019-01-17
1357,cash,2500,2018-12-18
1358,cash,1300,2012-03-24
1359,cash,1100,2019-11-28
1360,cash,500,2019-10-25
1361,cash,2000,2016-08-21
1362,cash,1700,2019-03-27
1363,cash,600,2017-10-16
1364,cash,1100,2016-11-08
1365,cash,2200,2019-03-27
1366,cash,2000,2018-12-29
1367,cash,1400,2018-11-25
1368,cash,1700,2018-10-05
1369,cash,700,2019-11-10
1370,cash,2100,2018-08-26
1371,cash,2300,2019-10-03
1372,cash,2100,2018-01-17
1373,cash,1900,2015-08-01
1374,cash,300,2019-12-25
1375,cash,500,2014-10-16
1376,cash,900,2019-12-19
1377,cash,1500,2017-06-19
1378,cash,1400,2015-04-08
1379,cash,700,2019-11-03
1380,cash,900,2016-10-05
1381,cash,1000,2019-02-22
1382,cash,900,2018-07-31
1383,cash,1400,2017-10-08
1384,cash,800,2017-08-13
1385,cash,1900,2013-06-13
1386,cash,1700,2019-11-07
1387,cash,900,2019-10-06
1388,cash,2400,2014-01-27
1389,cash,1900,2019-11-14
1390,cash,500,2016-12-16
1391,cash,400,2015-04-18
1392,cash,1900,2011-12-18
1393,cash,500,2016-08-11
1394,cash,700,2013-06-21
1395,cash,1100,2017-06-24
1396,cash,1000,2014-12-20
1397,cash,1400,2017-02-14
1398,cash,600,2017-06-07
1399,cash,1300,2017-12-28
1400,cash,2000,2019-03-02
1401,cash,1400,2019-11-14
1402,cash,1500,2019-10-11
1403,cash,1700,2015-07-22
1404,cash,2200,2018-04-06
1405,cash,400,2019-06-01
1406,cash,900,2016-08-07
1407,cash,900,2019-11-09
1408,cash,2300,2017-08-23
1409,cash,1800,2019-08-13
1410,cash,1200,2018-08-02
1411,cash,1200,2019-01-08
1412,cash,1300,2014-07-07
1413,cash,2500,2015-09-10
1414,cash,1500,2016-12-06
1415,cash,2400,2016-10-07
1416,cash,1700,2019-06-28
1417,cash,2100,2016-01-25
1418,cash,2000,2019-04-30
1419,cash,1100,2018-10-07
1420,cash,500,2011-06-26
1421,cash,1700,2015-04-17
1422,cash,500,2016-08-10
1423,cash,1400,2018-01-08
1424,cash,2000,2016-07-28
1425,cash,2300,2019-01-23
1426,cash,2200,2019-09-15
1427,cash,600,2019-08-23
1428,cash,1000,2015-04-13
1429,cash,2000,2019-12-27
1430,cash,1200,2019-08-07
1431,cash,1500,2015-07-22
1432,cash,800,2019-01-08
1433,cash,1400,2019-03-08
1434,cash,500,2019-09-23
1435,cash,800,2018-10-27
1436,cash,2000,2019-12-11
1437,cash,1900,2019-07-28
1438,cash,1800,2013-10-24
1439,cash,1600,2016-06-30
1440,cash,1600,2017-08-02
1441,cash,900,2018-11-24
1442,cash,1900,2016-11-23
1443,cash,1300,2012-07-31
1444,cash,1700,2018-09-05
1445,cash,1300,2014-07-05
1446,cash,800,2017-04-20
1447,cash,1600,2018-06-26
1448,cash,1500,2019-08-08
1449,cash,2300,2015-11-28
1450,cash,1200,2018-06-09
1451,cash,1800,2019-04-05
1452,cash,1900,2013-01-23
1453,cash,2000,2019-12-10
1454,cash,500,2018-12-31
1455,cash,1400,2019-05-08
1456,cash,600,2013-08-26
1457,cash,2000,2016-04-28
1458,cash,900,2019-11-21
1459,cash,2500,2018-01-11
1460,cash,500,2019-11-24
1461,cash,1800,2017-08-11
1462,cash,1200,2017-11-15
1463,cash,1500,2015-05-30
1464,cash,1600,2012-04-02
1465,cash,400,2017-08-14
1466,cash,600,2018-01-17
1467,cash,2500,2019-09-12
1468,cash,900,2013-02-26
1469,cash,300,2019-11-17
1470,cash,700,2019-12-10
1471,cash,500,2013-06-14
1472,cash,1800,2019-04-04
1473,cash,500,2019-12-01
1474,cash,700,2019-12-30
1475,cash,1900,2018-02-26
1476,cash,1500,2019-07-24
1477,cash,1100,2012-11-22
1478,cash,1900,2018-08-03
1479,cash,900,2017-08-15
1480,cash,2100,2017-08-28
1481,cash,2200,2017-04-24
1482,cash,1800,2015-10-20
1483,cash,1900,2019-02-04
1484,cash,2000,2019-12-03
1485,cash,600,2018-10-08
1486,cash,1900,2019-10-02
1487,cash,700,2018-04-21
1488,cash,400,2018-10-11
1489,cash,300,2014-09-18
1490,cash,2000,2018-02-09
1491,cash,2100,2015-02-13
1492,cash,400,2012-07-21
1493,cash,300,2017-04-12
1494,cash,1300,2018-10-22
1495,cash,2500,2014-01-09
1496,cash,2300,2018-10-13
1497,cash,1400,2019-06-24
1498,cash,1200,2017-08-04
1499,cash,1400,2019-05-31
1500,cash,1900,2019-01-31
1501,cash,1300,2017-05-14
1502,cash,1800,2013-02-27
1503,cash,1000,2019-06-23
1504,cash,800,2017-06-11
1505,cash,700,2019-09-12
1506,cash,1100,2019-04-12
1507,cash,2100,2019-08-14
1508,cash,800,2016-04-28
1509,cash,500,2016-09-08
1510,cash,2200,2019-03-22
1511,cash,800,2017-03-31
1512,cash,600,2017-06-28
1513,cash,1000,2017-12-16
1514,cash,1100,2018-07-25
1515,cash,900,2019-02-03
1516,cash,1600,2018-11-17
1517,cash,800,2014-08-08
1518,cash,1300,2018-11-21
1519,cash,1100,2019-12-22
1520,cash,900,2012-03-13
1521,cash,1700,2011-04-02
1522,cash,2200,2019-06-10
1523,cash,800,2018-04-29
1524,cash,400,2011-02-28
1525,cash,400,2015-02-09
1526,cash,300,2017-12-10
1527,cash,2400,2019-02-12
1528,cash,2500,2019-07-11
1529,cash,1200,2019-11-23
1530,cash,1700,2016-08-09
1531,cash,800,2019-12-18
1532,cash,1300,2017-12-28
1533,cash,1500,2018-04-08
1534,cash,1900,2019-07-13
1535,cash,1900,2018-07-11
1536,cash,2400,2015-07-05
1537,cash,1900,2018-12-06
1538,cash,300,2019-02-27
1539,cash,2300,2019-07-09
1540,cash,1700,2015-08-25
1541,cash,2000,2019-10-11
1542,cash,700,2017-07-30
1543,cash,2200,2015-12-23
1544,cash,1700,2018-10-31
1545,cash,2100,2015-04-16
1546,cash,1400,2011-11-10
1547,cash,1100,2013-12-07
1548,cash,1400,2016-10-22
1549,cash,2100,2019-02-19
1550,cash,400,2019-12-02
1551,cash,1700,2019-05-04
1552,cash,800,2017-05-31
1553,cash,2300,2016-12-24
1554,cash,1000,2019-12-07
1555,cash,2000,2019-12-13
1556,cash,800,2019-11-13
1557,cash,400,2018-02-23
1558,cash,2000,2019-08-17
1559,cash,2100,2019-11-06
1560,cash,2200,2015-01-14
1561,cash,700,2014-05-18
1562,cash,2400,2019-12-20
1563,cash,500,2014-06-12
1564,cash,800,2017-09-26
1565,cash,1600,2018-01-03
1566,cash,1000,2019-06-30
1567,cash,1300,2019-11-30
1568,cash,2300,2019-12-27
1569,cash,1400,2019-03-03
1570,cash,600,2012-09-08
1571,cash,700,2017-05-02
1572,cash,300,2017-01-18
1573,cash,1900,2019-07-19
1574,cash,1000,2016-05-29
1575,cash,2000,2018-07-26
1576,cash,1300,2016-04-15
1577,cash,2200,2019-07-25
1578,cash,2400,2019-05-15
1579,cash,1800,2013-09-22
1580,cash,300,2013-06-26
1581,cash,400,2016-04-16
1582,cash,1700,2013-03-22
1583,cash,2400,2019-04-13
1584,cash,1900,2018-12-13
1585,cash,2500,2017-01-17
1586,cash,2000,2018-03-23
1587,cash,2000,2017-09-11
1588,cash,2000,2014-10-07
1589,cash,2300,2016-03-21
1590,cash,1100,2019-04-28
1591,cash,400,2017-07-31
1592,cash,1900,2019-12-13
1593,cash,1200,2018-11-11
1594,cash,700,2019-03-05
1595,cash,1000,2017-05-07
1596,cash,400,2015-11-09
1597,cash,800,2019-01-12
1598,cash,2100,2019-04-16
1599,cash,1500,2019-12-11
1600,cash,400,2019-11-09
1601,cash,2500,2019-05-13
1602,cash,2000,2017-08-26
1603,cash,2500,2018-03-01
1604,cash,400,2013-07-28
1605,cash,2200,2016-01-18
1606,cash,400,2019-12-25
1607,cash,2000,2013-02-01
1608,cash,1200,2019-04-13
1609,cash,400,2015-11-07
1610,cash,1700,2017-05-02
1611,cash,1600,2013-11-12
1612,cash,1000,2018-04-30
1613,cash,500,2012-12-28
1614,cash,900,2019-03-10
1615,cash,1700,2019-09-12
1616,cash,1500,2018-08-08
1617,cash,1500,2015-09-07
1618,cash,700,2010-09-04
1619,cash,700,2019-11-16
1620,cash,500,2019-10-21
1621,cash,900,2014-05-09
1622,cash,2000,2014-12-23
1623,cash,1300,2015-06-24
1624,cash,1800,2019-10-04
1625,cash,1900,2019-11-22
1626,cash,1900,2014-03-12
1627,cash,1500,2015-01-21
1628,cash,700,2014-06-24
1629,cash,1300,2017-05-13
1630,cash,600,2015-12-24
1631,cash,1600,2012-03-09
1632,cash,1900,2019-12-01
1633,cash,300,2018-03-31
1634,cash,500,2018-02-15
1635,cash,900,2013-10-22
1636,cash,1100,2013-07-27
1637,cash,2100,2014-02-08
1638,cash,1300,2019-04-23
1639,cash,2100,2017-07-11
1640,cash,1600,2015-06-11
1641,cash,300,2014-05-09
1642,cash,2300,2017-07-29
1643,cash,1000,2018-04-14
1644,cash,600,2018-01-11
1645,cash,1800,2015-12-27
1646,cash,1700,2013-08-09
1647,cash,2300,2019-08-16
1648,cash,400,2012-06-09
1649,cash,2000,2019-10-31
1650,cash,1800,2017-07-23
1651,cash,1500,2017-12-22
1652,cash,300,2018-08-28
1653,cash,500,2019-10-07
1654,cash,1300,2017-11-16
1655,cash,2300,2019-12-10
1656,cash,500,2018-12-05
1657,cash,1800,2019-03-23
1658,cash,2500,2012-06-25
1659,cash,2100,2019-09-13
1660,cash,2500,2012-12-01
1661,cash,1300,2014-09-09
1662,cash,1800,2011-05-30
1663,cash,600,2018-03-19
1664,cash,1200,2018-11-17
1665,cash,2200,2019-08-27
1666,cash,700,2011-12-21
1667,cash,900,2012-05-26
1668,cash,900,2019-06-05
1669,cash,2400,2013-12-06
1670,cash,1500,2019-09-22
1671,cash,700,2014-07-31
1672,cash,1000,2019-12-16
1673,cash,1900,2019-10-25
1674,cash,900,2018-04-24
1675,cash,900,2011-06-01
1676,cash,500,2019-11-21
1677,cash,2200,2019-08-30
1678,cash,700,2017-05-28
1679,cash,2200,2017-02-17
1680,cash,2400,2015-09-18
1681,cash,1900,2015-05-22
1682,cash,1100,2019-08-21
1683,cash,2500,2016-10-04
1684,cash,300,2019-05-23
1685,cash,600,2019-06-20
1686,cash,900,2018-12-19
1687,cash,1800,2015-10-23
1688,cash,500,2016-06-23
1689,cash,1000,2016-11-10
1690,cash,800,2017-01-28
1691,cash,1000,2015-02-16
1692,cash,700,2018-11-22
1693,cash,2200,2014-09-11
1694,cash,2500,2019-12-15
1695,cash,2400,2019-09-16
1696,cash,1600,2013-01-27
1697,cash,1100,2017-10-24
1698,cash,1700,2018-12-27
1699,cash,400,2017-11-11
1700,cash,700,2013-09-13
1701,cash,700,2013-09-03
1702,cash,1300,2019-07-16
1703,cash,1000,2018-07-14
1704,cash,1000,2018-05-14
1705,cash,2300,2016-04-01
1706,cash,2100,2013-10-29
1707,cash,400,2014-12-17
1708,cash,1500,2017-12-01
1709,cash,2000,2017-10-24
1710,cash,1000,2015-09-12
1711,cash,1000,2010-12-06
1712,cash,1600,2019-10-08
1713,cash,1000,2017-02-25
1714,cash,1200,2018-02-18
1715,cash,900,2014-01-31
1716,cash,800,2012-11-18
1717,cash,2300,2015-11-03
1718,cash,1400,2018-10-31
1719,cash,2100,2019-10-23
1720,cash,2100,2014-08-18
1721,cash,700,2019-10-24
1722,cash,600,2018-10-11
1723,cash,1600,2016-05-31
1724,cash,1200,2018-10-28
1725,cash,300,2017-10-22
1726,cash,1000,2019-08-28
1727,cash,1300,2017-11-01
1728,cash,900,2019-05-19
1729,cash,1000,2019-05-15
1730,cash,300,2017-04-16
1731,cash,1700,2019-10-13
1732,cash,1900,2018-07-16
1733,cash,2400,2019-10-07
1734,cash,1700,2015-01-25
1735,cash,500,2019-08-01
1736,cash,800,2019-06-17
1737,cash,500,2019-08-17
1738,cash,1200,2019-12-09
1739,cash,900,2013-05-13
1740,cash,2500,2018-11-30
1741,cash,1200,2015-04-16
1742,cash,400,2019-08-12
1743,cash,300,2013-10-04
1744,cash,300,2016-10-28
1745,cash,900,2016-10-03
1746,cash,700,2019-06-30
1747,cash,900,2018-09-01
1748,cash,2400,2019-04-03
1749,cash,2500,2017-10-18
1750,cash,1900,2017-05-04
1751,cash,2400,2017-06-10
1752,cash,2200,2014-02-21
1753,cash,2400,2017-01-21
1754,cash,2400,2019-02-07
1755,cash,1300,2018-11-11
1756,cash,1500,2019-12-01
1757,cash,2200,2019-11-05
1758,cash,400,2017-09-16
1759,cash,2500,2017-11-17
1760,cash,1500,2019-09-06
1761,cash,900,2015-06-28
1762,cash,1100,2019-01-16
1763,cash,2200,2017-08-06
1764,cash,1300,2018-01-22
1765,cash,1400,2019-12-31
1766,cash,700,2017-08-27
1767,cash,2000,2019-05-13
1768,cash,1600,2014-09-09
1769,cash,2400,2014-09-24
1770,cash,1000,2014-08-22
1771,cash,1400,2015-10-12
1772,cash,400,2018-06-05
1773,cash,300,2019-09-30
1774,cash,400,2018-06-12
1775,cash,2500,2019-12-29
1776,cash,2000,2019-03-26
1777,cash,1000,2019-02-03
1778,cash,1900,2019-10-06
1779,cash,1200,2019-05-26
1780,cash,2200,2019-12-26
1781,cash,400,2017-02-09
1782,cash,2300,2019-08-23
1783,cash,1300,2013-09-16
1784,cash,700,2019-12-12
1785,cash,1400,2019-07-10
1786,cash,1700,2015-07-31
1787,cash,2100,2017-09-14
1788,cash,1100,2017-08-30
1789,cash,300,2014-08-21
1790,cash,1900,2014-12-17
1791,cash,1900,2014-02-27
1792,cash,800,2019-03-30
